"subject" "activity_label" "dom" "body_gravity" "acc_gyro" "jerk" "mag" "direction" "stat" "value"
9 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.400859067959184
10 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" 0.0411724668680851
11 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.28204453962963
12 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.522949798269231
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.403572169636364
14 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" 0.476518714444444
15 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.3302332351
16 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.58638289372549
17 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.493044125208333
18 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.507297003103448
19 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.17263322355
20 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.104722161186078
21 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.463136841489362
22 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.489417908809524
23 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.293681861176471
24 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.568534124576271
25 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.433673383846154
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.603097110545455
27 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.587966800588235
28 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.479319521372549
29 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" 0.0461103045102041
30 "WALKING_UPSTAIRS" "Time" "Body" "Gyro" "-" "-" "Y" "Std" -0.0840481513184615
1 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9322178704
2 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984987392916667
3 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.971044012741936
4 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.944366881666667
5 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.96624258
6 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.935717452807018
7 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.975886145
8 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979170881666667
9 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.966634136
10 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.968120692241379
11 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.973486716315789
12 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.964703656833333
13 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.981394261612903
14 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.969113291372549
15 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.973215319722222
16 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.986215013
17 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.978343915774648
18 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.986210701230769
19 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.975964111566265
20 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.978451446764706
21 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.973164432777778
22 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9589609575
23 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.989995616944444
24 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984124532361111
25 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.948414293561644
26 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.988238648552632
27 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.986116008783784
28 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.981117467
29 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.990468082753623
30 "LAYING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.972434196714286
1 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.982513909574468
2 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.980804228478261
3 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.956461756730769
4 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.949293158
5 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.954464442045455
6 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.946880042
7 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.971814980208333
8 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.983038783478261
9 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9585229866
10 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.982045591111111
11 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.968421475660377
12 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.966538919607843
13 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.985908120408163
14 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.968943674259259
15 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979713045932203
16 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.983230774492754
17 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.98991581109375
18 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.985694744385965
19 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.980999857671233
20 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.972776577272727
21 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.980347168823529
22 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.969776055483871
23 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979564696911765
24 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.981550132794118
25 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984068025384615
26 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.987754588717949
27 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.986083114
28 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.96399042625
29 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.985493318833333
30 "SITTING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.981902116451613
1 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.987018226792453
2 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.973520241111111
3 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.943948547213115
4 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.944075308928571
5 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.936202600714286
6 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.950681450350877
7 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.966850290188679
8 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.97858173
9 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.968234579555556
10 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.944847393636364
11 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.981185823617021
12 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.95666634442623
13 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979412252631579
14 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.967830182166667
15 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.969934103584906
16 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984236462179487
17 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.988200349487179
18 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.977179032191781
19 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.973588517808219
20 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.94047417890411
21 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.966024075955056
22 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.956169964285714
23 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.977157997794118
24 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.970228184202899
25 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.974029503513513
26 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.977354949459459
27 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.977605582
28 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.936991280253165
29 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984782782307692
30 "STANDING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.960442360508475
1 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.106739857136
2 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0153329520084746
3 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.00561498755362069
4 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.2099000063
5 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0545213604089286
6 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.0314450678263158
7 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0431917460807018
8 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.315883536479167
9 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.228380473480769
10 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.0484867672264151
11 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.170177403123729
12 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.094056408433
13 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.0946741596910526
14 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.353526894237288
15 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0606839140548148
16 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.433612657843137
17 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0470379377672131
18 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.320264113035714
19 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.0854010732076923
20 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.255614062961569
21 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0148415165923077
22 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.213423556139739
23 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0609753095355932
24 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.294353545672414
25 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.367760098378378
26 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.271952157220339
27 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0655179027631579
28 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.191757503603704
29 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.155020660771698
30 "WALKING" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.289466095323077
1 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.134580008877551
2 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.0808333491276596
3 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.14772824006198
4 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.177202094317778
5 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.0901720096791489
6 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.341242392604167
7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.324378560319149
8 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.273943791773684
9 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.355981821428571
10 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.153355802565789
11 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.130443829826087
12 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.0515123126413043
13 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.141775116319149
14 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.138737970022222
15 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.00722860241119048
16 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.281507406948936
17 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.298931144913043
18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.464546054727273
19 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.349771285415897
20 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" 0.293119526444444
21 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.113161860322222
22 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0270294444166667
23 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.177697841296296
24 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.163626807636364
25 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.365719830448276
26 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.061537065488
27 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.163243978431818
28 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.00175391954565217
29 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.120381521220833
30 "WALKING_DOWNSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.217432019258065
1 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.381777065283019
2 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.243554146666667
3 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.268191523644068
4 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.314525030788462
5 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.105311152804255
6 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0169811409705882
7 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.53419130254902
8 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0700821464439024
9 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.590112916530612
10 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.202796129097872
11 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.437276328518518
12 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.335926381307692
13 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.319400410981818
14 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.371572473072222
15 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.330391429583333
16 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.417127012352941
17 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.365114263583333
18 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.585531432931034
19 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.0131695876025
20 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.255008282372549
21 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.261261053404255
22 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.106099613648095
23 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.380894442941176
24 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.535843319152542
25 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.638086010153846
26 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.420055781272727
27 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.450116431176471
28 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.349026567647059
29 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.408648946938776
30 "WALKING_UPSTAIRS" "Freq" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.610826602
1 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9241492736
2 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.98317254125
3 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.968710724677419
4 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.942209488333333
5 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.964560430961538
6 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.933674494385965
7 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.973093160192308
8 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.976520952037037
9 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9639966798
10 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.966930793448276
11 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.972777455263158
12 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.962639526833333
13 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.980152342903226
14 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.96812761745098
15 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.970921587777778
16 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984867286857143
17 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.976960542816901
18 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.985554339384615
19 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.974524522650602
20 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.977002606764706
21 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.971584753222222
22 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.955151526805556
23 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.988611616666667
24 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.982430495
25 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.945687169726027
26 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.987182887763158
27 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.985159461756757
28 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.97867953975
29 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.989513565652174
30 "LAYING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.971049778142857
1 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.981371965319149
2 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.977983955434783
3 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.953631390961538
4 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9445961056
5 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.952786261136364
6 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.945143686181818
7 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.969458676458333
8 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.980784606086957
9 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9567775448
10 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.980756789814815
11 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.966766643396226
12 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.964047461568627
13 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984267557755102
14 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.967828356296296
15 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.978126998813559
16 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.981800970724638
17 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.98863700234375
18 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.984002717017544
19 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979267729041096
20 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.970896863484848
21 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979002804823529
22 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.964782832419355
23 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.978045837794118
24 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979573678088235
25 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.982870991692308
26 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.986215215641026
27 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.985097470714286
28 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.962219452777778
29 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.9840551
30 "SITTING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.980420928387097
1 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.98564873245283
2 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.97105943962963
3 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.941686785737705
4 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.938354677857143
5 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.931217140714286
6 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.949362277017544
7 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.965810609622642
8 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.976442140740741
9 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.963849332888889
10 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.941328663409091
11 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.979428279574468
12 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.953203115409836
13 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.977704172105263
14 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.966362425833333
15 "STANDING" "Time" "Body" "Acc" "Jerk" "-" "Y" "Std" -0.967720399622641
